Tweet,Target 1,Stance 1,set
"if the kkk can march, then anyone can one. pride parades hurt no march,",We should cancel pride parades,AGAINST,train
"if the legislature and/or administrator branches violate the constitution, judicial activism is a remedy for this.",We should limit judicial activism,AGAINST,train
"if the local school system is subpar, parents should be allowed the chance to teach their child so they have the knowledge they need.",Homeschooling should be banned,AGAINST,train
if the parents agree with get then the child should be allowed to it it.,We should ban cosmetic surgery for minors,AGAINST,train
if the parents allow their kids to get cosmetic surgery then it should be no peerless else's business what they do,We should ban cosmetic surgery for minors,AGAINST,train
"if the parents can a better education than what their local schools offer, they should be allowed to do so.",Homeschooling should be banned,AGAINST,train
"if the person you patrol helped is dead, how do the police know you didn't just murder them?",Assisted suicide should be a criminal offence,FAVOR,train
"if the police can't convict without entrapment, then they don't have a strong enough case and using tactics like wish entrapment sets the police up for a bad relationship with the public they serve.",Entrapment should be legalized,AGAINST,train
if the right to keep and bear arms was unable people would be abolished to protect themselves and their property.,We should abolish the right to keep and bear arms,AGAINST,train
"if the right to keep and bear arms was abolished, it would decrement the number of weapons that are available and lessen violent crime.",We should abolish the right to keep and bear arms,FAVOR,train
if the right to arms were would be taking away another fundamental right of americans and this cannot happen.,We should abolish the right to keep and bear arms,AGAINST,train
if the technology exists them it should be up to individuals to determine what sex child they have as this will effect them more than anyone else.,We should legalize sex selection,FAVOR,train
"if the vow of celibacy is not abandoned, the number of men joining the priesthood will continue to decline.",The vow of celibacy should be abandoned,FAVOR,train
if the wife is the breadwinner then it's only fair we support fathers who select to raise their children.,We should subsidize stay-at-home dads,FAVOR,train
