Tweet,Target 1,Stance 1,set
law enforcement shouldn't be able to commit a crime in order to catch a criminal that didn't already exist.,Entrapment should be legalized,AGAINST,train
law enforcement should not create a situation to get people to commit crimes that they would not have committed under normal circumstances,Entrapment should be legalized,AGAINST,train
law enforcement's job is to stop crime; not create it.,Entrapment should be legalized,AGAINST,train
laws were written to be followed and aren't open to interpretation. we already have different levels that cover crimes and allow for different circumstances. there is no need for judicial activism.,We should limit judicial activism,FAVOR,train
Law-abiding citizens in groups that are being profiled against may be unwilling to cooperate with law enforcement.,We should end racial profiling,FAVOR,train
laws are  made for a reason and we shouldn't divert from the laws.,We should limit judicial activism,FAVOR,train
laws are heavily debated and voted upon in a democratic process. a single judge ought not hold the power to overrule this,We should limit judicial activism,FAVOR,train
"laws are in place and it is only correct they are adhered to, not what someone says",We should limit judicial activism,FAVOR,train
laws are laws and judges should not let their personal opinions play a part.,We should limit judicial activism,FAVOR,train
laws are made to be followed and not changed to fit someone else's views.,We should limit judicial activism,FAVOR,train
laws are supposed to upheld by the supreme court and enforced by the government not by local judges who want to change a system to suit themselves.,We should limit judicial activism,FAVOR,train
