Tweet,Target 1,Stance 1,set
The ban on naturopathy will allow those who have been harmed by it to seek redress.,We should ban naturopathy,FAVOR,train
The ban on naturopathy will allow the government to punish people who profit from lying to people and discourage future sales and advertising.,We should ban naturopathy,FAVOR,train
"Banning naturopathy will not make anyone safer, it will only lead to secrecy where regulation is impossible and where danger is much more real.",We should ban naturopathy,AGAINST,train
"Prohibiting naturopathy would help prevent people from experimenting with natural objects to cure their health problems without really knowing what the evil could be. Just because it is natural, does not mean it is safe.",We should ban naturopathy,FAVOR,train
"The ban on naturopathy would prevent people from treating medical conditions naturally, which can be healthier than drugs manufactured in the laboratory.",We should ban naturopathy,AGAINST,train
The prohibition of polygamy is an unjustified limit on the choice of family structure.,We should legalize polygamy,FAVOR,train
The prohibition of polygamy is contrary to religious freedom and must therefore be allowed.,We should legalize polygamy,FAVOR,train
bans pride parades prevent people from expressing themselves,We should cancel pride parades,AGAINST,train
the ban on promotional and marketing calls will deprive customers of the benefits and will be a serious obstacle for those who are open to receiving information on various products and services,We should ban telemarketing,AGAINST,train
The prohibition of prostitution is a necessity for all of us who care about the morals and dignity of women.,We should legalize prostitution,AGAINST,train
The prohibition of substitution reduces the income that poor women need.,Surrogacy should be banned,AGAINST,train
The prohibition of substitution will force clandestine practice leaving the parties concerned without any legal protection if something does not happen,Surrogacy should be banned,AGAINST,train
"The ban on telemarketing has no approval, as customers will not be able to see new products to buy.",We should ban telemarketing,AGAINST,train
