Tweet,Target 1,Stance 1
"Department of Justice close to approving CVS Health/Aetna, Cigna/Express Scripts merger deals https://t.co/SoyMX3ZxUJ",The merger of CVS Health and Aetna,FAVOR
CVS CEO Larry Merlo said the company’s $69 billion acquisition of health insurance giant Aetna is “making good prog… https://t.co/rmMQqeHqiQ,The merger of CVS Health and Aetna,FAVOR
The Cigna and Express Scripts merger has been approved by the Justice Department. It is expected that the CVS Aetna… https://t.co/aVQ1yy4ajv,The merger of CVS Health and Aetna,FAVOR
"Before House panel, Cicilline backs CVS' $69B deal to buy Aetna
 
 (Via ProvJournal) https://t.co/4z7VHub8VF",The merger of CVS Health and Aetna,FAVOR
CVS recently bought by AETNA. Merging of corporations isn’t a good thing for any consumer especially when there’s a… https://t.co/zWdDCmmb0U,The merger of CVS Health and Aetna,FAVOR
"Now That Federal Antitrust Regulators Have Approved CVS’s Proposed Acquisition of Aetna, Attention Turns to New Yor… https://t.co/DTVgJRNrhH",The merger of CVS Health and Aetna,FAVOR
"DOJ Decision on Aetna/CVS Drawing To Conclusion. #merger #CVS #AET
 https://t.co/aXHWeyPAD4",The merger of CVS Health and Aetna,FAVOR
CVS and Aetna expect to close merger on Wednesday https://t.co/MLnMM4M3YT via @HC_Finance,The merger of CVS Health and Aetna,FAVOR
Shareholders overwhelmingly approve #CVS #Health acquisition of @Aetna https://t.co/YP1KeLUlCj https://t.co/3JsYqgdEQh,The merger of CVS Health and Aetna,FAVOR
@smiff Walgreens bought Rite-Aid. CVS bought Aetna.,The merger of CVS Health and Aetna,FAVOR
Proposed #CVS Health- #Aetna #Acquisition Holds Strong in Congressional Hearing https://t.co/DqzQtO5D9z @SheppardMullin,The merger of CVS Health and Aetna,FAVOR
"Esther Dyson thinks $CVS $AET makes sense and combining people on the ground to provide care
 #HealthyReturns",The merger of CVS Health and Aetna,FAVOR
"JUST IN: Aetna, CVS Health stockholders approve proposed acquisition of Aetna by CVS Health https://t.co/pFGyZQPmLf",The merger of CVS Health and Aetna,FAVOR
CVS’s $69 billion merger with Aetna is approved in deal that could transform health-care industry - “The Aetna acqu… https://t.co/FaU8D7G3rs,The merger of CVS Health and Aetna,FAVOR
#CVS acquisition of #Aetna gets DOJ Blessing https://t.co/soPWiK7qpG https://t.co/pSJqY4YTrC,The merger of CVS Health and Aetna,FAVOR
"Shares of drugstore CVS #Health jumped Wednesday, a day after a #federal judge decided to permit AT&amp;T's bid for Tim… https://t.co/RnPZmYjYgD",The merger of CVS Health and Aetna,FAVOR
CVS Health and Aetna $69 Billion Merger Is Approved With Conditions https://t.co/ZeoQhwvmdg,The merger of CVS Health and Aetna,FAVOR
"CVS + Aetna: Inflection Point in US Healthcare, Merger Approved Update https://t.co/9Vi5Wza8Gs https://t.co/iiX8uZvjrx",The merger of CVS Health and Aetna,FAVOR
CVS Health secures final approval for $70 billion Aetna deal https://t.co/tvcLna32Lw via @WSJ,The merger of CVS Health and Aetna,FAVOR
"CVS Health, Aetna merger gets OK, and it could reshape US health care #healthcare #health #cvs @mikesnider https://t.co/YxSLCliBOY",The merger of CVS Health and Aetna,FAVOR
CVS/Aetna Merger Received Warmly at House Hearing https://t.co/qdMCdaDGmh @ftc @SecAzar @realDonaldTrump Rx spendin… https://t.co/l1Hr0s1hfn,The merger of CVS Health and Aetna,FAVOR
"DOJ Approval Moves Forward Merger of CVS and Aetna https://t.co/kJMqbqGnwj
 
 @Pharmacy_Times
 
 #PharmacyPurchasing #JoinAPPA",The merger of CVS Health and Aetna,FAVOR
CVS Health and Aetna $69 Billion Merger Is Approved With Conditions https://t.co/iCSHhO13Ip,The merger of CVS Health and Aetna,FAVOR
"✔️ Cigna deal gets antitrust nod, positive sign for CVS/Aetna
 
 https://t.co/fjwSBvZHw2
 
 1st Published on Septemb… https://t.co/Q5KZ17kWAd",The merger of CVS Health and Aetna,FAVOR
"CVS plans to sell about $44B of bonds to help pay for Aetna deal, the largest corporate bond sale in more than 2 ye… https://t.co/fr91UOCdsV",The merger of CVS Health and Aetna,FAVOR
"It’s happening. DOJ gives conditional approval to CVS merger with Aetna, potentially changing how consumers access… https://t.co/u5SGsna6V7",The merger of CVS Health and Aetna,FAVOR
Did you know? CVS and Aetna merger has been approved for $69 billion @washingtonpost https://t.co/FnzWhdEARk… https://t.co/6f8lH5J5HS,The merger of CVS Health and Aetna,FAVOR
".@CVSHealth hints at future plans as planned @Aetna #acquisition nears completion, by @kevinbtruong #payers https://t.co/fqVDAeADnp",The merger of CVS Health and Aetna,FAVOR
"CVS down 2% today, 2017 lows were $66.45 in early Nov '17. AET deal approved by shareholders yest. Have a little on… https://t.co/tMHj6G4Jv0",The merger of CVS Health and Aetna,FAVOR
"Aetna a Step Closer to CVS Merger, Sells Medicare Business https://t.co/u0VbkUQMWc",The merger of CVS Health and Aetna,FAVOR
"#CVS Closes Acquisition of Aetna, Promises Innovative Health Care Delivery https://t.co/0sbiaDr3F4 https://t.co/lW8aRbCDkk",The merger of CVS Health and Aetna,FAVOR
"With Aetna Buyout Set To Close Soon, CVS Health's Flat-Lined Stock Still Looks Cheap $AET $CVS $AMZN https://t.co/qqv7xNQKVL",The merger of CVS Health and Aetna,FAVOR
CVS expects its Aetna buyout to close by Thanksgiving. https://t.co/3wB2FLzVjW https://t.co/JY2ptgNgk3,The merger of CVS Health and Aetna,FAVOR
One step closer to the altar for CVS and Aetna. https://t.co/OdHZ8VXrVK,The merger of CVS Health and Aetna,FAVOR
The other potential winner from the AT&amp;T-Time Warner decision — CVS Health $CVS $AET https://t.co/QsiPlmfnTd,The merger of CVS Health and Aetna,FAVOR
CVS closes in on deal to buy health insurer Aetna: source - https://t.co/MFH5HUMxws https://t.co/QuSyPgUNmR,The merger of CVS Health and Aetna,FAVOR
"Aetna Shareholders Overwhelmingly Approve Proposed Acquisition by CVS Health: HARTFORD, Conn.--(BUSINESS WIRE)--Aet… https://t.co/1402wPbTus",The merger of CVS Health and Aetna,FAVOR
CVS Finalizes Acquisition of Aetna and Looks to the Future https://t.co/2Puj81BVfI,The merger of CVS Health and Aetna,FAVOR
CVS/Aetna merger gets the seal of approval from the Justice Dept. &gt;&gt; https://t.co/NH9VTrlpYI,The merger of CVS Health and Aetna,FAVOR
more of the US govt looking our for taxpayers: DOJ gave its blessing for CVS's $69 billion marriage to Aetna. Aetn… https://t.co/nCgkR46aJJ,The merger of CVS Health and Aetna,FAVOR
CVS Health is in the “home stretch” of the regulatory process with the Justice Department for its $69 billion merge… https://t.co/WN0n4UgzOZ,The merger of CVS Health and Aetna,FAVOR
Connecticut insurance commissioner backs $69 billion CVS purchase of Aetna https://t.co/Jh32gfBCuo #pharmacist #pharmacy #health #healthcare,The merger of CVS Health and Aetna,FAVOR
CVS agreed to buy health insurance company Aetna for $69 billion in the biggest deal of 2017. That’s finally gotten… https://t.co/7fxvJt0RT4,The merger of CVS Health and Aetna,FAVOR
"👉 US drugstore chain $CVS to buy medical insurer Aetna for $69 billion║https://t.co/CR6EfnDUoP
 
 Entered The… https://t.co/ZybVQSwPj7",The merger of CVS Health and Aetna,FAVOR
"$AET - CVS Health Completes Acquisition of Aetna, Marking Start of Transforming Consumer Health Experience https://t.co/RhB7XqAEY0",The merger of CVS Health and Aetna,FAVOR
"Pushed on December 3, 2017@6:32 pm
 
 US drugstore chain $CVS to buy medical insurer Aetna for $69 billion ║… https://t.co/KsfUzAvBr4",The merger of CVS Health and Aetna,FAVOR
"$CVS $AET $ESRX $AMZN:
 
 CVS Health ‘Moving Forward’ With Aetna Deal As Earnings Top Estimates:
 
 https://t.co/v8wQgwzP02",The merger of CVS Health and Aetna,FAVOR
Excellent breakout in $AET today. $CVS looks like a done deal. #377 overall Best Stocks Now App. I remain long.,The merger of CVS Health and Aetna,FAVOR
Proposed #CVS Health- #Aetna #Acquisition Holds Strong in Congressional Hearing https://t.co/ezdXg9jTqc,The merger of CVS Health and Aetna,FAVOR
CVS finishing deal with Aetna #StockMarket #economics https://t.co/jvqqoFTFCW,The merger of CVS Health and Aetna,FAVOR
Aetna (AET) To Be Acquired By CVS Health (CVS) - Slideshow https://t.co/mIuVzNWRR5,The merger of CVS Health and Aetna,FAVOR
"""CVS has completed its (now-$70 billion) merger with Aetna""
 
 wow, I thought everyone used Git by now.",The merger of CVS Health and Aetna,FAVOR
"Cigna deal gets antitrust nod, positive sign for CVS/Aetna https://t.co/zdO6wiL4wX",The merger of CVS Health and Aetna,FAVOR
CVS and Aetna shareholders approve acquisition deal https://t.co/v0vymbFIhG,The merger of CVS Health and Aetna,FAVOR
The $69 billion transaction cleared a major hurdle last month when the U.S. Department of Justice approved CVS Heal… https://t.co/2Yk8iEdJ6v,The merger of CVS Health and Aetna,FAVOR
Report: CVS Nearing $66 Billion Deal To Buy Aetna https://t.co/hZyYEeK3b2,The merger of CVS Health and Aetna,FAVOR
"CVS, Aetna expect their roughly $69 billion deal to close within days https://t.co/HGOV3IcJoJ https://t.co/XtFMIZk9yO",The merger of CVS Health and Aetna,FAVOR
Highlight: CVS and Aetna's $69 billion merger has been approved by NY regulators; we discuss:… https://t.co/CPuUES5FlM,The merger of CVS Health and Aetna,FAVOR
"CVS Health to Acquire Aetna; Combination to Provide Consumers with a Better Experience, Reduced Costs and Improved… https://t.co/Y9H4EKfnXO",The merger of CVS Health and Aetna,FAVOR
Justice Department Gives CVS and Aetna Deal a Go-Ahead https://t.co/LJAxwVdpHT https://t.co/gDjtwc7tOg,The merger of CVS Health and Aetna,FAVOR
CVS Health and Aetna $69 billion merger is approved with conditions https://t.co/WBuhZepMwK,The merger of CVS Health and Aetna,FAVOR
CVS quarterly profit beats; expects to close Aetna deal this month https://t.co/fYshTjZ0Zt,The merger of CVS Health and Aetna,FAVOR
CVS hints at future plans as planned Aetna acquisition nears completion https://t.co/PTqirPDPO4,The merger of CVS Health and Aetna,FAVOR
Done deal: #CVS Health finalizes acquisition of #Aetna https://t.co/vYAXLxtP4F #CRE,The merger of CVS Health and Aetna,FAVOR
CVS closes $70 billion Aetna deal https://t.co/3pGpBrVh2Z,The merger of CVS Health and Aetna,FAVOR
ICYMI: #M&amp;A #biotechnology Aetna Shareholders Overwhelmingly Approve Proposed Acquisition by CVS Health: At todays… https://t.co/rRwr3qIVIl,The merger of CVS Health and Aetna,FAVOR
CVS Health to Acquire Aetna,The merger of CVS Health and Aetna,FAVOR
US drugstore chain $CVS to buy medical insurer Aetna for $69 billion https://t.co/zaQA6IbnY5 #healthcare #mergers #wallstreet,The merger of CVS Health and Aetna,FAVOR
"*DJ DOJ Nearing Antitrust Approval of Health Mergers Combining CVS-Aetna, Cigna-Express Scripts -- Sources
 
 $AET $CI ESRX $CVS",The merger of CVS Health and Aetna,FAVOR
CVS Aetna merger goes through. I’m quoted in Chief Executive https://t.co/9m12VGBKcZ,The merger of CVS Health and Aetna,FAVOR
The Justice Department has approved the merger between Aetna and CVS Health. Big insurers are teaming with big phar… https://t.co/44M9rM8E8Y,The merger of CVS Health and Aetna,FAVOR
Aetna To Sell Medicare Part D Business As Step Forward In Deal With CVS https://t.co/a6nyXBZKME https://t.co/DVGGgUSx3U,The merger of CVS Health and Aetna,FAVOR
"$CVS completes its nearly $70bn acquisition of insurer Aetna, @annawmathews and @AishaAlMuslim report https://t.co/37EMYvFlYt",The merger of CVS Health and Aetna,FAVOR
"CVS, Aetna aim to finalize deal as early as December: sources NEW YORK (Reuters) - U.S. pharmacy operator CVS H https://t.co/ujlgZsrbNj",The merger of CVS Health and Aetna,FAVOR
California approves CVS and Aetna merger contingent upon premium promise and a $240 million investment… https://t.co/0Rz7as5xQr,The merger of CVS Health and Aetna,FAVOR
"Gender wage gap widens; CVS completes Aetna acquisition, and more top news
 https://t.co/aI1x6jYCV0",The merger of CVS Health and Aetna,FAVOR
Aetna stockholders approve $69B sale to CVS ...should be interesting to see the impact....https://t.co/08oB9rHBTb,The merger of CVS Health and Aetna,FAVOR
CVS is ready to close its Aetna acquisition https://t.co/LyqEffacX3,The merger of CVS Health and Aetna,FAVOR
"#RT @MedicareFAQ: CVS health announced its merger with Aetna, the third largest health insurer. This merger is aime… https://t.co/XytR6wZNpx",The merger of CVS Health and Aetna,FAVOR
$CVS expects to close $AET transaction prior to Thanksgiving. This deal has roughly $45 billion in cash and should… https://t.co/IqNev0PafF,The merger of CVS Health and Aetna,FAVOR
CVS Aetna Reportedly Said To Win Antitrust Approval As Soon As Today From The DoJ $CVS $AET,The merger of CVS Health and Aetna,FAVOR
"California approves CVS, Aetna merger contingent upon premium promise and $240 million investment https://t.co/jxv4WQKwVU",The merger of CVS Health and Aetna,FAVOR
DOJ gives the go ahead on the $AET and $CVS deal,The merger of CVS Health and Aetna,FAVOR
Huge congrats to the entire team at @CVSHealth for the green light on moving forward with the @Aetna acquisition! E… https://t.co/iTcAlnvoz3,The merger of CVS Health and Aetna,FAVOR
CVS’s $69 billion merger with Aetna is approved in deal that could transform health-care industry https://t.co/CjSUT7cCDP,The merger of CVS Health and Aetna,FAVOR
"With the approval of AT&amp;T and Time Warner, expect the same with Aetna and CVS.",The merger of CVS Health and Aetna,FAVOR
$69B CVSAetna deal may get regulatory approval soon: CVS Healths $69 billion takeover of Aetna may soon be greenlit… https://t.co/f8IEyd8ClW,The merger of CVS Health and Aetna,FAVOR
CVS Health has completed its nearly $70 billion acquisition of insurer Aetna https://t.co/m0AdHygF3T via @WSJ,The merger of CVS Health and Aetna,FAVOR
"CVS Expects Aetna Deal to Close Before Thanksgiving https://t.co/6s9apKogQi
 
 #DataScience #MachineLearning… https://t.co/CKC9TKls5O",The merger of CVS Health and Aetna,FAVOR
CVS Health and Aetna $69 Billion Merger Is Approved With Conditions https://t.co/iCSHhO13Ip,The merger of CVS Health and Aetna,FAVOR
Aetna Shareholders Overwhelmingly Approve Proposed #Acquisition by CVS Health - Press Release - Digital Journal https://t.co/TbJPp5Dm4R,The merger of CVS Health and Aetna,FAVOR
DOJ Approves $69 Billion Merger Between CVS and Aetna https://t.co/l2PYZgf75j https://t.co/SZ2xT71Lwh,The merger of CVS Health and Aetna,FAVOR
CVS: Aetna deal on pace https://t.co/KQLA8aws4W,The merger of CVS Health and Aetna,FAVOR
"Department of Justice close to approving CVS Health/Aetna, Cigna/Express Scripts merger deals https://t.co/VK6V2qDn8f by @HC_Finance",The merger of CVS Health and Aetna,FAVOR
"DOJ gives conditional approval to CVS merger with Aetna, potentially changing how consumers access health care:… https://t.co/hCDAAMtidf",The merger of CVS Health and Aetna,FAVOR
"CVS Health's Aetna Deal Imminent, PBM Selling Season Strong
 
 https://t.co/0qf9xQcNbJ
 
 Shared from my Google feed",The merger of CVS Health and Aetna,FAVOR
CVS Health has completed its nearly $70 billion acquisition of insurer Aetna https://t.co/0fhpLW51Xj via @WSJ,The merger of CVS Health and Aetna,FAVOR
"CVS Health's PBM Selling Season Strong, Aetna Deal on Track https://t.co/xgPIOEi9xw https://t.co/RUr8KXYFxY",The merger of CVS Health and Aetna,FAVOR
"The Ultimate Outcome of CVS Health Corp. (NYSE: CVS) Buying Aetna Inc. (AET)
 #CVSPharmaceuticals #NYSE #AET #Aetna… https://t.co/BWPYhS7pZH",The merger of CVS Health and Aetna,FAVOR
Aetna puts up strong third-quarter numbers as CVS deal nears close https://t.co/Q6jD4Fu6E9 #Pharmacy #JoinAPPA,The merger of CVS Health and Aetna,FAVOR
"JUST IN: Shares of Aetna up 2.4 percent, CVS up 4.2 percent after regulatory approval for CVS acquisition of Aetna… https://t.co/WQ9FrXXiZU",The merger of CVS Health and Aetna,FAVOR
CVS Finalizes Acquisition of Aetna and Looks to the Future https://t.co/8YnegKSxv0,The merger of CVS Health and Aetna,FAVOR
