Tweet,Target 1,Stance 1
SCOTUS Rules Against Teacher and Other Government Unions: States and public-sector unions may no longer extract agency fees from nonconsenting employees. #draintheswamp #resOTUS #JANUSvsAFSCME #dems #ate #RightToWork #tcot #tlot #ccot #trump,Donald Trump,FAVOR
"One difference between Rocket Man and Mushroom Dick @realDonaldTrump. If # Rocket Man doesn't like an opponent he just shoots him. Mushroom Dick just demands somebody fire them. I guess that's a positive,................ #?",Donald Trump,AGAINST
Knowing @realDonaldTrump and his #republican #coconspirators; they all knew and only left after they knew the shit would hit the fan. #TheyGotCaught,Donald Trump,AGAINST
"#Coronavirus 83k people have already suffered far worse than lasting economic damage, but let's not talk about the # of the, or Trump inept admin's failure to act when it mattered.",Donald Trump,AGAINST
"@realDonaldTrump Hey King Donald Call out the instigators There's's something in the air We've got to get together sooner or later The the revolution's here, and you know it's right And you know that it's right We have got to get it together",Donald Trump,FAVOR
I'll bet that was the SMARTEST thing he said all day. #IMPOTUS #DementedDonald,Donald Trump,AGAINST
"Democrats have just blocked valuable funding to small businesses just to help # # #Trump for the upcoming #Elections2020. # # racism, bigotry and partisanship have taken over american politics on both sides. Sad state of afairs.",Donald Trump,FAVOR
Media liberals used to denounce FBI abuses until it went after Trump! # # # # # # # # #!,Donald Trump,FAVOR
"I like Chuck Schumer on much, but do disagree that #Trump voters R loosing him. He has done so well in almost 1 year being bombarded with lies &amp; has to FIGHT Liberals EVERY DAY!! There is no reason his voters R leaving him! Like you Chuck, but you are wrong on this!!",Donald Trump,FAVOR
His sentiments on the passing of Senator McCain ring extraordinarily hollow as he and many of his Republican Republican colleagues remained silent as @realDonaldTrump continually demonigrated the Senator even after his life cancer diagnosis. Shame on them all!,Donald Trump,AGAINST
watched beginning #Trump was ranting and rambling. #LowEnergyPerson seemed almost drugged. Media should review and edit at least what #Pence has something to say,Donald Trump,AGAINST
"WeThePeople R so incredibly grateful 4 UR grit, vision, & leadership. #ThePeoplesPresident May God divine God cont 2 fortify, bless, guide, encourage; protect our fantastic #POTUS45 @realdonaldtrump, the entire members of the entire admin, his his advisors &amp; OUR great nation.",Donald Trump,FAVOR
I was just commenting on Trumps stock market brag this morning. Big difference between #DEMs &amp; #GOP imho is: DEMs assume voters are smart enough to see it first time. GOP believe their people are stupid they need to be told over and over and over.,Donald Trump,AGAINST
Trump said Obama didn't reform policing when he did. Then the president ditched it. #139days #2020elections,Donald Trump,AGAINST
"the #GOP is aiding and abetting these same treasonous acts, reckless, un, and # # # #Trump",Donald Trump,AGAINST
"Yes, the National #,, & FOX News are the enemy of the people, along with the fascist #GOP that you support. #resign #criminal #Trump",Donald Trump,AGAINST
"Almost 2 million dead of the #TrumpPlague, and Trump spends his free time angry about... Fox News.",Donald Trump,AGAINST
Hes a LOT like TrumprealDonaldTrump except just a LOT smarter...,Donald Trump,AGAINST
"@realDonaldTrump &amp; the @GOPLeader and the @GOP all know that if they don't get Trump re-elected, he will end up being prosecuted for so many of his egregious crimes. They all benefited from him being President as much as they did. They needed a patsy in the WH as much as he did.",Donald Trump,AGAINST
#2020Election #2020Elections What a GREAT platform the Democrats have. Sure to give Trump a second term.,Donald Trump,FAVOR
"@realDonaldTrump, economic growth has been sl down to 2.2% And no amount of ego-stroking rallies will fix that. You are incompetent at your job, and the results prove it. #MAGA, #Trump is blowing it for you, your kids, and your American you.",Donald Trump,AGAINST
Change has been coming along at a pace 3 times faster than #Democrat's for 8 years. And the change you are referring to is congestion. Thank you @realDonaldTrump for you - stay the course with growth,Donald Trump,FAVOR
.@realDonaldTrump I look forward to the more dangerous person in the People's Whitehouse being hit hard.,Donald Trump,AGAINST
"#President #Trump during a rally in Nashville claimed that #Americans have been voting for Democrats for almost 100 years. This is no lie, Google it. Its on the news. Who wrote that speech? Was it off the cuff? 53 years ago the the Voting Rights Act of 1965!",Donald Trump,AGAINST
"#DonaldTrump ""I think I need the second half of my physical life."" #ImpeachmentHearings",Donald Trump,AGAINST
Opinion | Jim Jordan reveals how many nutty Republicans have become President #Trump is not the only nut nut # nut president who spins conspiracy theories and denigrates the #RuleOfLaw. #Vote in to #FireTheGOP and get a #Congress that works for us.,Donald Trump,AGAINST
"Another Authoritarian (#Progressive, repeating myself) complaining President Trump isn't acting hard enough! #ChineseCoronavirus #CoronavirusPandemic #Election2020",Donald Trump,AGAINST
So #Gilroy shooter was a white nationalist. Happy for you? Or perhaps youre pushing for another civil war #GunReformNOW I cant wait to see your sorry ass in jail! #Election2020,Donald Trump,AGAINST
I think the Sleazy Dems have succeeded in causing Many #AmericanAmericans to dust off life long unused #VoterRegistration cards -many to #Vote for the first time... for the best #President in decades...@realDonaldTrump. He is proving every day that he Loves the #USA #2020,Donald Trump,FAVOR
"If you look up Trump supporters and the parallels to fascism youd see where the real fear should lie. We have 100k cases and are better with mitigation. Do you wanna see bubonic plague numbers? I, youre uneducated But that doesnt mean you can endanger the lives of others.",Donald Trump,AGAINST
Some of the loudest anti Trumpers with their platforms seem to have the most to lose if he stays in office as well as the most skeletons to hide. #TimesUp #DrainTheSwamp #DrainTheDeepState,Donald Trump,FAVOR
4645 HUMAN beings HAVE PERISHED largely because of LOSS OF MEDIC & OTHER SERVICES under #Trump Administration's MISMANAGEMENT & # # # #. This SUFFERING &amp; LOSS OF LIFE BY AMERICAN CITIZENS will be FOREVER a HISTORIC FAILING & a LEGACY of #DonaldTrump's ANTI-AMERICAN PRESIDENCY.,Donald Trump,AGAINST
"tony perkins has probably, on numerous occasions, paid male prostitutes to let him try to check their prostates with his tongue. #tonyperkins #TonyPerkinsHypocrite #donaldtrump @Trump # via @FRCdc",Donald Trump,FAVOR
Maybe he wont come back! Hes probably going to rely on extortion tactics from the pros. Or maybe there is a Godfather involved. Hes enjoying his freedom while he can! I think he knows he is in deep Trump. #GOP #whistleblower,Donald Trump,AGAINST
"He wouldnt have beat Trump. I know yall keep saying it, but that doesnt make it true.",Donald Trump,FAVOR
"Some people are referring to @ @osta as an intimate of President Trump. Dont give Mike such credit. Hes a thug that Trump used. He happens everyday, everywhere. Mike didnt reveal anything new. HD was used by the @DNC just like Hillary was used by Putin. Mikes a fool, and you are too.",Donald Trump,FAVOR
Foot-dragging allows the bad to overcome the possible. Trump: the opposite of a leader. @realDonaldTrump # # # # #.,Donald Trump,AGAINST
Because @POTUS pushed for narrative and GOD forbid he should be right #LooneyLibbs #Trump,Donald Trump,FAVOR
"Neither the fatal shootings of a newspaper in Maryland nor the killing of journalist #JamalKhashoggi in the Saudi embassy in Istanbul have discouraged the president from blasting Iran as one of the people Trump is openly calling for assault, rape and murder #gop",Donald Trump,AGAINST
"@RandPaul wishes he had principles like me... He uses theatrics to cover up the fact he is just another sheep in the Trump cult. Like me, Trey Gowdy, and @SenatorCollins, Rand also was born without a spine. #thanksrand #tcot #gop #trump",Donald Trump,AGAINST
"#POTUS45 #DJT @realDonaldTrump &gt; Ava Green has found Something she worth passing on...!! High-Altitude Pulmonary Arrest. As she watched a doctor talk about covid-19 patients, she remembered a treatment for her condition, Diamox Turn up the TV volume..",Donald Trump,FAVOR
Normally of course I would expect trump to send someone to the senate hearings. But I have heard he is a little busy atm,Donald Trump,AGAINST
Limited Edition 2020 Trump Mask! Click below and get your yours NOW! #DonaldTrump #WhiteHouse #USA #vetran #DisabledTwitter #facebook #ABCNews #FoxNews,Donald Trump,FAVOR
"""You're voting for someone who can't win against Trump,"" cry the supporters of a candidate who can't win his own primaries. #Election2020 #DemPrimary",Donald Trump,AGAINST
"He will also be able investigate any #GOP he wants. #realDonaldTrump is not loyal to any party. He was going to run for president as a #Democratocrat before he became a #Republican. Hes only loyal to himself. If elected, Everyone will be his unrestricted targets.",Donald Trump,AGAINST
What ever happened to @IlhanMN constantly badmouthing @realDonaldTrump and the whole life and all the BS she said about @POTUS all of a sudden she loves him now because he sings his praises? Typical Democrat wing 2 faced back stabbing selfish liars who only do and say things to get what they want,Donald Trump,FAVOR
"@RepReich @WalshFreedom Can you explain why the #GOP still backs Trump? As much as I am against everything @VP stands for, hes at least articulate, and has some principles. And he wouldve given the #GOP everything that Trump has (border, tax cut, etc). I just dont get it.",Donald Trump,AGAINST
Also by not bringing impeachment against Trump he is weakening the Democratic Party heading into the 2020 # #.,Donald Trump,AGAINST
Lmao! All of congress left town for the holidays @realDonaldTrump. Surprised you didnt. Your salary changes should be delayed until congress starts on Jan 3. Dont you get tired of lying?,Donald Trump,AGAINST
#VoteBlueNoMatterWho Since you like your hands on everything you own. Own this #PABpotus #TrumpDeathToll81K # # #President #Trump,Donald Trump,AGAINST
