Tweet,Target 1,Stance 1
"BREAKING NEWS: Shareholders of @Cigna have approved a $67 billion #acquisition of @ExpressScripts, a pharmacy benef… https://t.co/lAh1EAosF0",The merge of Company Cigna and Company Express Scripts,FAVOR
"$CI (+0.0% pre) CIGNA’S $60 BILLION FOLLY - Carl Icahn letter to Cigna opposing Express Scripts $ESRX deal
 
 https://t.co/CvTlYUt6Pn",The merge of Company Cigna and Company Express Scripts,AGAINST
ISS in favor of Cigna’s acquisition of Express Scripts https://t.co/sjNgcruC8H,The merge of Company Cigna and Company Express Scripts,FAVOR
"Cigna, Express Scripts shareholders approve $67B deal https://t.co/Da6WonP5lZ via @FierceHealth #healthcare",The merge of Company Cigna and Company Express Scripts,FAVOR
Shareholders of both Cigna $CI and Express Scripts $ESRX voted today to approve the $68 bil acquisition of Express… https://t.co/QoAuIobgG7,The merge of Company Cigna and Company Express Scripts,FAVOR
14 of 29 states OK @Cigna-Express Scripts merger https://t.co/t4Uer8Bxlu,The merge of Company Cigna and Company Express Scripts,FAVOR
"WSJ: DOJ nearing approval of CVS-Aetna, Cigna-Express Scripts mergers https://t.co/wbbDSg4Gay via @FierceHealth #healthcare",The merge of Company Cigna and Company Express Scripts,FAVOR
Cigna Begins $67 Billion Acquisition of Express Scripts: https://t.co/aivKrsJNKM #pharmacy,The merge of Company Cigna and Company Express Scripts,FAVOR
"Cigna Shareholders Approve Express Scripts Acquisition, Anticipates That Merger Will Close By Year-End 2018 - RTRS",The merge of Company Cigna and Company Express Scripts,FAVOR
"Cigna, Express Scripts shareholders greenlight deal https://t.co/4RusMYEVUT via @healthcaredive #healthcare",The merge of Company Cigna and Company Express Scripts,FAVOR
Icahn isn't a fan of Cigna's $54B deal with Express Scripts https://t.co/Yh1ABYPZjv https://t.co/U4rjNcvBQe,The merge of Company Cigna and Company Express Scripts,AGAINST
Carl Icahn has strong words for $CI investors thinking about voting for the takeover of #PBM $ESRX. My @apbusiness… https://t.co/NmIAtlBvoV,The merge of Company Cigna and Company Express Scripts,AGAINST
Cigna Files with SEC to Begin $67B Express Scripts Acquisition https://t.co/cwCqL2RVE4,The merge of Company Cigna and Company Express Scripts,FAVOR
DOJ clears @Cigna in planned $67B acquisition of @ExpressScripts: https://t.co/mtKLzYV7NU #health #healthcare #mergers,The merge of Company Cigna and Company Express Scripts,FAVOR
"With today's news on DOJ approval of Cigna-Express Scripts merger, we're sharing a recent article by… https://t.co/lX4SZrX9sx",The merge of Company Cigna and Company Express Scripts,FAVOR
The $67 billion Cigna-Express Scripts merger just passed a key hurdle https://t.co/ucTzkwvVgD https://t.co/w7jMub61wT,The merge of Company Cigna and Company Express Scripts,FAVOR
ISS recommends support for Cigna's proposed acquisition of Express Scripts #ProxyVoting #CorpGov $CI $ESRX https://t.co/79C6KefY1s,The merge of Company Cigna and Company Express Scripts,FAVOR
Carl Icahn has built a sizable stake in Cigna and plans to vote against the health insurer's $54 billion purchase o… https://t.co/tuUUy95T60,The merge of Company Cigna and Company Express Scripts,AGAINST
".@Cigna, @ExpressScripts shareholders approve $67 billion acquisition deal https://t.co/QPZuWbC83C",The merge of Company Cigna and Company Express Scripts,FAVOR
"Icahn to vote against Cigna's acquisition of Express Scripts, report says.
 
 #Cigna #ExpressScripts
 https://t.co/qv5670r08v",The merge of Company Cigna and Company Express Scripts,AGAINST
Icahn warns Cigna investors on Express Scripts deal: Carl Icahn is urging Cigna shareholders to reject the health i… https://t.co/6GhW0Nm2Gd,The merge of Company Cigna and Company Express Scripts,AGAINST
Thursday August 2 - WSJ The 10 Point: Trade Ripples; Carl Icahn opposes the Cigna-Express Scripts deal Via… https://t.co/E9jiYGeqls,The merge of Company Cigna and Company Express Scripts,AGAINST
Activist investor Carl Icahn ends his short-lived fight to scuttle Cigna's takeover of Express Scripts. https://t.co/i18Dg0SFU3,The merge of Company Cigna and Company Express Scripts,FAVOR
Carl Icahn abandons effort to kill Cigna's Express Scripts deal #corpgov #activistinvestor #shareholder #healthcare… https://t.co/S0ywF8Vtsx,The merge of Company Cigna and Company Express Scripts,FAVOR
"CVS-Aetna, Cigna-Express Scripts deals close to DOJ clearance - HealthExec https://t.co/WlyDUUXxW3 https://t.co/eqLAOXti8j",The merge of Company Cigna and Company Express Scripts,FAVOR
Cigna Says Express Scripts Acquisition Passes Antitrust Review https://t.co/2zdDzsUgqu,The merge of Company Cigna and Company Express Scripts,FAVOR
Activist Carl Icahn Drops Fight To Block Cigna-Express Scripts #biotech #bhivechat #bhivenectar #bhive https://t.co/5BmYkM9JyU,The merge of Company Cigna and Company Express Scripts,FAVOR
#biotechnology #biotechnology A Second Leading Independent Proxy Advisory Firm Glass Lewis Recommends Cigna Shareho… https://t.co/dsb20atCCw,The merge of Company Cigna and Company Express Scripts,FAVOR
"Should Amazon's PillPack Acquisition Frighten Pharmacies? @themotleyfool #stocks $AMZN, $WBA, $CVS, $ESRX… https://t.co/CSXT7Gy2ed",The merge of Company Cigna and Company Express Scripts,NONE
Cigna-Express Scripts deal gets U.S. antitrust approval https://t.co/a2MrYMFR2v,The merge of Company Cigna and Company Express Scripts,FAVOR
"News for #pharma #marketers: Tues, Aug 14
 - Carl Icahn drops bid to stop @Cigna and @ExpressScripts merger
 -… https://t.co/dYwjDlotMU",The merge of Company Cigna and Company Express Scripts,FAVOR
Activist investor Carl Icahn has dropped his controversial opposition to the merger of insurer Cigna and Express Sc… https://t.co/LY830cInRe,The merge of Company Cigna and Company Express Scripts,FAVOR
Carl Icahn voices opposition to $54 billion Cigna-Express Scripts deal https://t.co/k7r1Aqt0x5,The merge of Company Cigna and Company Express Scripts,AGAINST
"Integration Test Architect (Architectur… job at Cigna - Bloomfield, CT https://t.co/SwZLMBQSbw #Indeed #jobs",The merge of Company Cigna and Company Express Scripts,NONE
Express Scripts stock plunges on report that Carl Icahn wants to block Cigna merger https://t.co/VFqio95yhc via @CNNMoney,The merge of Company Cigna and Company Express Scripts,AGAINST
"CVS-Aetna, Cigna-Express Scripts deals on track for antitrust approval https://t.co/sks3ciBVeX",The merge of Company Cigna and Company Express Scripts,FAVOR
"CVS-Aetna, Cigna-Express Scripts reportedly on road to merger approval; Athenahealth in hostile takeover : New post… https://t.co/Ou5gC0m8sN",The merge of Company Cigna and Company Express Scripts,FAVOR
Department of Justice grants clearance to Cigna acquisition of Express Scripts $CI $ESRX https://t.co/3Gly9s6FF8,The merge of Company Cigna and Company Express Scripts,FAVOR
"$ESRX Carl Icahn says he no longer intends “to solicit proxies to vote against” the Cigna, Express Scripts mer… https://t.co/7FtWOfrrDB",The merge of Company Cigna and Company Express Scripts,FAVOR
"@ben_geisler @ExpressScripts @CVSHealth @Surescripts The patient, if @PillPack acquisition is a sign of things to come.",The merge of Company Cigna and Company Express Scripts,NONE
"As Cigna and Icahn trade barbs, support builds for Express Scripts deal https://t.co/zUtfkrDDyE via @FierceHealth #healthcare #healthcare",The merge of Company Cigna and Company Express Scripts,FAVOR
Cigna and Express Scripts have gotten the DOJ's antitrust greenlight. Can you feel all the impending consumer savin… https://t.co/HRxKr46bfb,The merge of Company Cigna and Company Express Scripts,FAVOR
Billionaire urging Cigna shareholders to reject Express Scripts deal https://t.co/e88B3SIm2U https://t.co/qicHlkYzwo,The merge of Company Cigna and Company Express Scripts,AGAINST
Carl Icahn has a stake in Cigna: Sources Carl Icahn has a stake in Cigna and may oppose its deal to acquire pharmac… https://t.co/tAwwUaVbi4,The merge of Company Cigna and Company Express Scripts,AGAINST
Cigna shareholders greenlight Express Scripts acquisition https://t.co/0QfCtSuWjp via @healthcaredive,The merge of Company Cigna and Company Express Scripts,FAVOR
"Express Scripts, Cigna Shareholders Vote in Favor of $52 Billion https://t.co/ewluqcPJ6f https://t.co/aKYx79s480",The merge of Company Cigna and Company Express Scripts,FAVOR
$CI $ESRX $EXPR Icahn to send letter to oppose Cigna-Express Scripts deal: WSJ https://t.co/DqSgwZEcRH,The merge of Company Cigna and Company Express Scripts,AGAINST
DOJ preparing to give the green light $CVS $AET $CI $ESRX,The merge of Company Cigna and Company Express Scripts,FAVOR
"Carl Icahn is seeking to block the $67 billion merger between Cigna and Express Scripts
 https://t.co/SjJTMvTfpg",The merge of Company Cigna and Company Express Scripts,AGAINST
"Amid news that shareholders have approved Cigna's proposed acquisition of Express Scripts, a visual reminder of wha… https://t.co/67jSVxXrVM",The merge of Company Cigna and Company Express Scripts,FAVOR
"$CI CIGNA TO ACQUIRE EXPRESS SCRIPTS
 https://t.co/cg5dPzI34H",The merge of Company Cigna and Company Express Scripts,FAVOR
"$CI - 425 - You've had the Trump administration come out at least at a high level, some blueprint per change, which… https://t.co/b4vM9v8Nvd",The merge of Company Cigna and Company Express Scripts,NONE
"If CVS/Aetna &amp; Cigna/Express Scripts mergers are now more likely, we'll see a more consolidated #Medicare #PartD ma… https://t.co/Mr6fjNJ7PP",The merge of Company Cigna and Company Express Scripts,FAVOR
"Great scoop by WSJ colleagues: Carl Icahn has sizable stake in Cigna, plans to vote against Express Scripts deal… https://t.co/D6ctgmRu3c",The merge of Company Cigna and Company Express Scripts,AGAINST
Express Scripts Stockholders Approve Acquisition by Cigna: https://t.co/RcbRg65h1y,The merge of Company Cigna and Company Express Scripts,FAVOR
Cigna's Express Scripts takeover wins ISS backing to counter Carl Icahn https://t.co/JKVMC4CBLg w @ztracer @bloombergdeals,The merge of Company Cigna and Company Express Scripts,FAVOR
"Express Scripts, Cigna Shareholders Vote in Favor of $52 Billion Acquisition https://t.co/WBtIAtX8Gf… https://t.co/GD6J6x1uTe",The merge of Company Cigna and Company Express Scripts,FAVOR
Icahn Drops Fight to Block Cigna's Express Scripts Takeover https://t.co/Gz8qWTcnkz,The merge of Company Cigna and Company Express Scripts,FAVOR
Molina falls after Stifel says sell with takeover odds overstated $MOH $WCG $CI $AET https://t.co/QYHwmUrfcR,The merge of Company Cigna and Company Express Scripts,NONE
#Investor activist Carl Icahn stops hit campaign against merger of #Cigna and Express Scripts https://t.co/oegvIAQeNj,The merge of Company Cigna and Company Express Scripts,FAVOR
"The $67 billion Cigna-Express Scripts merger just passed a key hurdle (CI, ESRX) – Tech https://t.co/pXjcOrF2Ew",The merge of Company Cigna and Company Express Scripts,FAVOR
Icahn changes course on Express Scripts acquisition https://t.co/D3j5UUk79k,The merge of Company Cigna and Company Express Scripts,FAVOR
"Shareholders have approved Cigna's $54bn deal to acquire the nation's largest #PBM, Express Scripts,… https://t.co/uEFxlJugz6",The merge of Company Cigna and Company Express Scripts,FAVOR
"DOJ close to approving CVS-Aetna, Cigna-Express Scripts deals #España #Sevilla #Valencia #Barcelona #Madrid… https://t.co/PNoVXcUfPu",The merge of Company Cigna and Company Express Scripts,FAVOR
"Cigna, Express Scripts shareholders approve $54 billion acquisition deal https://t.co/cXkrKyqwrP https://t.co/biuA2XFpYu",The merge of Company Cigna and Company Express Scripts,FAVOR
Icahn Opposes Cigna-Express Scripts Deal Citing Amazon And 'Flawed' PBM Rebates https://t.co/YRQYG364uh,The merge of Company Cigna and Company Express Scripts,AGAINST
"Scoop: Icahn expected to publicly urge Cigna shareholders to oppose Express Scripts deal he calls a ""$60 billion fo… https://t.co/OW4UhX4uq5",The merge of Company Cigna and Company Express Scripts,AGAINST
$AMZN $CI $ESRX $EXPR Icahn urges Cigna shareholders to vote against Express Scripts deal https://t.co/me5fFL5nHB,The merge of Company Cigna and Company Express Scripts,AGAINST
"CVS-Aetna, Cigna-Express Scripts deals on track for antitrust approval https://t.co/ba3GCckdZy via @Benefits_Pro.… https://t.co/ygaHLRa2X0",The merge of Company Cigna and Company Express Scripts,FAVOR
"Cigna, Express Scripts shareholders approve $54 billion acquisition deal https://t.co/7C5WrzdkTW #MnA https://t.co/SohXyTlFx6",The merge of Company Cigna and Company Express Scripts,FAVOR
"CVS-Aetna, Cigna-Express Scripts reportedly on road to merger approval; Athenahealth in hostile takeover | Teleheal… https://t.co/GRQUXnuNvw",The merge of Company Cigna and Company Express Scripts,FAVOR
"Shareholders vote yes on Cigna/Express Scripts $67B merger
 #M&amp;A
 https://t.co/NvA3yrl5Kd",The merge of Company Cigna and Company Express Scripts,FAVOR
"Carl Icahn Has Sizable Stake in Cigna, Plans to Vote Against Express Scripts Deal https://t.co/vmwHWVn4eQ",The merge of Company Cigna and Company Express Scripts,AGAINST
"Ichan drops opposition to Cigna–Express Scripts deal, and other #healthenews
 https://t.co/hb8Q3ZadME https://t.co/wId5BcxW01",The merge of Company Cigna and Company Express Scripts,FAVOR
"📣 Icahn urges Cigna shareholders to vote against Express Scripts deal https://t.co/khTaDT4IWv
 
 🗞️ First Published… https://t.co/obLqRGcltF",The merge of Company Cigna and Company Express Scripts,AGAINST
"Carl Icahn has sizable stake in Cigna, plans to vote against Express Scripts deal @CaraRLombardo @DanaMattioli https://t.co/sKpXQ1RAcA",The merge of Company Cigna and Company Express Scripts,AGAINST
"As Cigna and Icahn trade barbs, support builds for Express Scripts deal https://t.co/iBYcpcB3Q6 via @FierceHealth… https://t.co/WoLTJ3ia5Q",The merge of Company Cigna and Company Express Scripts,FAVOR
"@Und3rc1455H3r0 @AlliSpeed Viagra isn't covered by BCBS, Cigna, Express Scripts, Silverscripts, Medicare Advantage,… https://t.co/9uP8vw6UKZ",The merge of Company Cigna and Company Express Scripts,NONE
"Carl Icahn Opposes Cigna-Express Scripts Deal, Citing Amazon And 'Flawed Rebates' via @forbes https://t.co/7C8tu5mB8u $CI $ESRX $AMZN",The merge of Company Cigna and Company Express Scripts,AGAINST
Proxy Advisor Glass Lewis Recommends Cigna Shareholders Vote For Acquisition Of Express Scripts https://t.co/l3MUdQbsWg,The merge of Company Cigna and Company Express Scripts,FAVOR
"ISS Backs Cigna-Express Scripts Deal, in Blow to Carl Icahn - https://t.co/AtA34u9RED #LatestComments https://t.co/xWMHfT343T",The merge of Company Cigna and Company Express Scripts,FAVOR
Icahn isn't a fan of Cigna's $54B deal with Express Scripts https://t.co/tNN4EFSAbi https://t.co/tcW4ZkuhDA,The merge of Company Cigna and Company Express Scripts,AGAINST
"The Wall Street Journal: CVS-Aetna, Cigna-Express Scripts mergers close to Justice Department approval: Justice Dep… https://t.co/0lzAZ8uI3Y",The merge of Company Cigna and Company Express Scripts,FAVOR
"Icahn, with sizable stake in Cigna, to oppose Express Scripts acquisition - WSJ https://t.co/MrxlqcVQ4i",The merge of Company Cigna and Company Express Scripts,AGAINST
